번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
6271,565000001020190002,1,영업/정상,0000,정상,,충청남도 천안시 동남구 삼룡동 140-3,충청남도 천안시 동남구 무남길 16 (삼룡동),31070.0,온누리 동물병원(출장진료전문동물병원),2021-04-17 02:40:00.0,,
6280,567000001020220001,1,영업/정상,0000,정상,,경상남도 창원시 의창구 중동 784-1 어반브릭스,"경상남도 창원시 의창구 중동중앙로 47, 어반브릭스 제스튜디오몰동 1층 1027호 (중동)",51382.0,어반동물병원,2022-01-30 00:22:49.0,,
6435,495000001020140003,1,영업/정상,0000,정상,,,전라남도 무안군 삼향읍 남악4로 50 (골든스위트 114호),58567.0,남악동물병원,2019-01-18 02:40:00.0,,
6478,483000001020000001,1,영업/정상,0000,정상,,전라남도 나주시 이창동,전라남도 나주시 예향로 3778-1 (이창동),520952.0,선경동물병원,2019-05-11 02:40:00.0,,
6518,496000001020170002,1,영업/정상,0000,정상,,,전라남도 함평군 학교면 함장로 1202-118,57158.0,함평축협동물병원,2018-08-31 23:59:59.0,,
6555,496000001020110001,1,영업/정상,0000,정상,,전라남도 함평군 학교면 사거리 712-27,전라남도 함평군 학교면 사거리길 63,57162.0,주영동물약품병원,2021-06-27 02:40:00.0,,
6601,490000001020200001,1,영업/정상,0000,정상,,전라남도 화순군 화순읍 훈리 44-68번지,"전라남도 화순군 화순읍 진각로 131-3, 1층",58119.0,시소동물병원,2020-01-05 00:23:25.0,,
6609,401000001020200001,1,영업/정상,0000,정상,,경기도 시흥시 은행동 646-8 은계 디스퀘어큐브,"경기도 시흥시 은계번영길 19, 은계 디스퀘어큐브 2층 202호 (은행동)",14923.0,은계동물병원,2020-12-11 02:40:00.0,,
6618,538000001020200001,1,영업/정상,0000,정상,,경상남도 양산시 동면 석산리 519-15번지,"경상남도 양산시 동면 석산3길 8, 1층",50638.0,에스동물암센터,2020-03-05 00:23:34.0,,
6656,345000001020200001,1,영업/정상,0000,정상,,대구광역시 북구 칠성동2가 733 오페라삼정그린코아더베스트,"대구광역시 북구 침산로 100, 상가동 1층 126,127호 (칠성동2가, 오페라삼정그린코아더베스트)",41585.0,침산동물병원,2021-10-15 02:40:00.0,,
6674,315000001020200002,1,영업/정상,0000,정상,,서울특별시 강서구 마곡동 798-14번지 205호,"서울특별시 강서구 마곡중앙1로 20, 205호 (마곡동)",7807.0,모모동물병원,2020-03-27 00:23:21.0,,
6675,401000001020200003,1,영업/정상,0000,정상,,경기도 시흥시 정왕동 2564 한라비발디캠퍼스2차,"경기도 시흥시 배곧1로 27-16, 제상가4동 1층 105호 (정왕동, 한라비발디캠퍼스2차)",15011.0,배곧도담동물병원,2020-12-11 02:40:00.0,,
