,번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
7438,7439,355000001020040004,1,영업/정상,0000,정상,,인천광역시 계양구 작전동 911-1번지 이마트,"인천광역시 계양구 봉오대로 785 (작전동, 이마트)",21080.0,쿨펫동물병원,2019-03-15 02:40:00.0,35.058743888570454,129.71264071378852
7439,7440,499000001020200001,1,영업/정상,0000,정상,,전라남도 완도군 완도읍 군내리 1154 현대아파트 상가동,"전라남도 완도군 완도읍 청해진서로 44, 현대아파트 상가동 1층 108호",59112.0,광주동물병원,2020-10-24 02:40:00.0,35.07570515173888,125.79830362098032
7440,7441,511000001020200003,1,영업/정상,0000,정상,,경상북도 상주시 남성동 96-1번지,경상북도 상주시 왕산로 186 (남성동),37194.0,장수의과 동물병원,2020-05-24 00:23:19.0,36.23072913230201,128.38029846528974
7441,7442,508000001020200003,1,영업/정상,0000,정상,,경상북도 구미시 해평면 낙성리 153-1번지,"경상북도 구미시 해평면 해평시장3길 17-1, 1층 102호",39155.0,다나은동물병원,2020-06-25 00:23:17.0,36.42125554014278,128.11640391559354
7442,7443,306000001020200001,1,영업/정상,0000,정상,,서울특별시 중랑구 면목동 172-93번지,"서울특별시 중랑구 동일로 593, 2층 (면목동)",2232.0,레미 동물병원,2020-06-12 00:23:18.0,35.32987048414388,129.78517698476998
7443,7444,356000001020200004,1,영업/정상,0000,정상,,인천광역시 서구 청라동 167-1번지 청라리치아노,"인천광역시 서구 청라에메랄드로102번길 10, 청라리치아노 1층 103~105호 (청라동)",22739.0,아이케어 동물병원,2020-06-24 00:23:17.0,34.995458556470524,129.71428226826268
7444,7445,409000001020200005,1,영업/정상,0000,정상,,경기도 김포시 장기동 2037-1번지,경기도 김포시 초당로16번길 75 (장기동),10088.0,하나로 양한방 동물병원,2020-06-25 00:23:17.0,35.00701606746415,129.8434560470037
7445,7446,314000001020200003,1,영업/정상,0000,정상,,서울특별시 양천구 신정동 324-7 대림아크로빌 102호,"서울특별시 양천구 목동서로 401, 1층 102호 (신정동, 대림아크로빌)",8092.0,산책동물병원,2020-07-25 00:23:15.0,35.156800849565045,129.6966148722066
7446,7447,513000001020200002,1,영업/정상,0000,정상,,경상북도 경산시 삼북동 250-23,"경상북도 경산시 경안로 106, 2층 (삼북동)",38640.0,명수의병원,2020-07-04 00:23:24.0,36.71311306038542,127.65637724356823
7447,7448,651000001020200003,1,영업/정상,0000,정상,,제주특별자치도 제주시 노형동 2838,"제주특별자치도 제주시 월광로 51, 이룸동물병원 (노형동)",63094.0,이룸동물병원,2020-10-28 02:40:00.0,34.83150687601627,124.80019575515158
7448,7449,354000001020200003,1,영업/정상,0000,정상,,인천광역시 부평구 부평동 274-44,"인천광역시 부평구 경원대로 1278, 101호 (부평동)",21405.0,부평 모모 동물병원,2022-01-05 02:40:00.0,35.039201614376104,129.66232254427334
7449,7450,369000001020200001,1,영업/정상,0000,정상,,울산광역시 중구 태화동 123-2,울산광역시 중구 태화로 250 (태화동),44456.0,리버동물의료센터,2020-07-14 02:40:00.0,37.18003064887188,127.34224083604315
7450,7451,652000001020200004,1,영업/정상,0000,정상,,제주특별자치도 서귀포시 대정읍 상모리 3882-5,"제주특별자치도 서귀포시 대정읍 상모대서로 38, 1층",63510.0,펫밀리 동물병원,2020-08-14 02:40:00.0,inf,inf
7451,7452,399000001020200002,1,영업/정상,0000,정상,,경기도 남양주시 다산동 6089-2 다산진건지구 업무1-3,"경기도 남양주시 다산중앙로 113, 라페온빌 1층 112호 (다산동)",12248.0,친구가 될 동물병원,2020-07-22 02:40:00.0,inf,inf
7452,7453,399000001020200003,1,영업/정상,0000,정상,,"경기도 남양주시 다산동 6217-3 다산지금지구 근생7-3, 7-4","경기도 남양주시 다산지금로 136, 푸리마타워 2층 205호 (다산동)",12284.0,다산 봄 동물병원,2020-07-22 02:40:00.0,inf,inf
7453,7454,569000001020200004,1,영업/정상,0000,정상,,세종특별자치시 도담동 855 도램마을9단지,"세종특별자치시 보람로 15, 상가동 101호 (도담동, 도램마을9단지)",30098.0,나눔 양한방동물병원,2021-09-18 02:40:00.0,35.501831008673015,128.47857455863272
7454,7455,324000001020200004,1,영업/정상,0000,정상,,서울특별시 강동구 길동 402-10 102호,"서울특별시 강동구 천호대로191길 6, 102호 (길동)",5350.0,양지가축동물병원,2020-07-05 00:23:17.0,35.382975973740514,129.72853133656494
7455,7456,338000001020200001,1,영업/정상,0000,정상,,부산광역시 수영구 민락동 774 센텀비스타동원2차 상가 401동 203호,"부산광역시 수영구 무학로63번길 142, 401동 2층 203호 (민락동, 센텀비스타동원2차)",48272.0,유어캣 고양이병원,2020-07-15 02:40:00.0,37.03908223567341,126.85665094360841
7456,7457,391000001020200003,1,영업/정상,0000,정상,,경기도 평택시 청북읍 옥길리 1156-4,경기도 평택시 청북읍 안청로2길 75,17805.0,베테랑 동물병원,2021-01-31 02:40:00.0,35.21351458513033,129.09505412856979
7457,7458,399000001020200004,1,영업/정상,0000,정상,,경기도 남양주시 다산동 6100,"경기도 남양주시 다산순환로 397-79, 1층 (다산동)",12285.0,다산숲동물메디컬센터&동물행동클리닉,2020-09-18 02:40:00.0,inf,inf
7458,7459,391000001020200002,1,영업/정상,0000,정상,,경기도 평택시 죽백동 654-4,경기도 평택시 죽백3로 139 (죽백동),17864.0,엔케어동물의료센터,2021-09-19 02:40:00.0,35.385524439914185,129.0792157693519
7459,7460,345000001020200003,1,영업/정상,0000,정상,,대구광역시 북구 연경동 960-1,"대구광역시 북구 동화천로 241, 연경그랜드타워 204호 (연경동)",41409.0,연경동물병원,2021-10-15 02:40:00.0,inf,inf
7460,7461,563000001020200003,1,영업/정상,0000,정상,,경기도 용인시 기흥구 신갈동 68-6 206호,"경기도 용인시 기흥구 중부대로 376, 206호 (신갈동)",17064.0,베테랑동물병원,2020-10-10 02:40:00.0,35.361812904361365,129.40554071417998
7461,7462,573000001020200001,1,영업/정상,0000,정상,,충청북도 청주시 흥덕구 오송읍 상정리 89-34,충청북도 청주시 흥덕구 오송읍 상정1길 103-2,28156.0,신동물병원,2020-08-12 00:23:31.0,35.55324456346322,128.65440668045014
7462,7463,542000001020200002,1,영업/정상,0000,정상,,경상남도 고성군 고성읍 성내리 26-1,"경상남도 고성군 고성읍 중앙로 33, 1층",52942.0,송하동물병원,2020-08-09 00:23:15.0,36.38765462850822,126.6048649379202
7463,7464,486000001020200001,1,영업/정상,0000,정상,,전라남도 곡성군 곡성읍 읍내리 281,전라남도 곡성군 곡성읍 읍내10길 9,57542.0,우리동물병원,2020-06-28 00:23:16.0,35.5404730589943,126.97458642723507
7464,7465,366000001020200002,1,영업/정상,0000,정상,,대전광역시 서구 둔산동 1276,"대전광역시 서구 둔산로 57, 4층 (둔산동)",35233.0,대전충청 영상안과 동물병원,2020-12-04 02:40:00.0,35.59951407716013,128.28700594542377
7465,7466,301000001020200001,1,영업/정상,0000,정상,,서울특별시 중구 황학동 1596,"서울특별시 중구 난계로 197, 1,2,4층 (황학동)",4574.0,웰튼동물의료센터,2020-07-01 02:40:00.0,35.285581968519814,129.76625548835665
7466,7467,486000001020200002,1,영업/정상,0000,정상,,전라남도 곡성군 오곡면 오지리 1247-4,전라남도 곡성군 오곡면 기차마을로 226,57544.0,진리동물병원,2021-12-05 02:40:00.0,35.55160164041946,126.97063158829515
7467,7468,535000001020200003,1,영업/정상,0000,정상,,경상남도 김해시 장유동 875-4,경상남도 김해시 율하로 476 (장유동),51023.0,율하 위드동물병원,2020-08-29 00:23:13.0,inf,inf
7468,7469,323000001020200003,1,영업/정상,0000,정상,,서울특별시 송파구 오금동 151-1 재상빌딩,"서울특별시 송파구 동남로 282, 재상빌딩 1층 (오금동)",5740.0,채움동물의료센터,2021-05-20 02:40:00.0,35.378092860513476,129.68578115767116
7469,7470,506000001020200001,1,영업/정상,0000,정상,,경상북도 김천시 지좌동 440-37,경상북도 김천시 황산로 119 (지좌동),39649.0,훈동물병원,2020-08-13 00:23:14.0,36.22190553105947,128.01597627701776
7470,7471,457000001020200001,1,영업/정상,0000,정상,,충청남도 부여군 부여읍 구아리 141-5,충청남도 부여군 부여읍 성왕로 202-3,33145.0,녹십자동물병원,2020-07-22 00:23:16.0,35.21995432543415,128.1960129394213
7471,7472,493000001020200001,1,영업/정상,0000,정상,,전라남도 해남군 해남읍 구교리 413,전라남도 해남군 해남읍 북부순환로 215,59031.0,양원주동물병원,2020-09-26 02:40:00.0,34.95580421655494,126.12189918160857
7472,7473,309000001020200001,1,영업/정상,0000,정상,,서울특별시 도봉구 창동 743-23,"서울특별시 도봉구 마들로 548, 102, 103호 (창동)",1408.0,블루핀동물병원,2020-07-16 00:23:16.0,35.304134027536996,129.87823363442254
7473,7474,553000001020030004,1,영업/정상,0000,정상,,경기도 화성시 남양읍 남양리 655-1,경기도 화성시 남양읍 남양시장로 54,18261.0,우리동물병원,2020-08-05 00:23:26.0,35.12876467115895,129.32248118147254
7474,7475,367000001020200002,1,영업/정상,0000,정상,,대전광역시 유성구 봉명동 678-5,대전광역시 유성구 온천동로 75 (봉명동),34185.0,더펫동물병원,2020-07-03 00:23:16.0,35.577575664712185,128.29347674193116
7475,7476,566000001020200003,1,영업/정상,0000,정상,,충청남도 천안시 서북구 성정동 1435,"충청남도 천안시 서북구 동서대로 165, 프라지움11차 2층 (성정동)",31110.0,천안24시스카이동물메디컬센터,2021-12-09 02:40:00.0,35.39831523008782,128.8624699649952
7476,7477,562000001020200001,1,영업/정상,0000,정상,,경기도 용인시 처인구 역북동 754-1 유니버스트윈1,"경기도 용인시 처인구 명지로40번길 15-9, 유니버스트윈1 115호 (역북동)",17056.0,용인해성동물병원,2020-09-03 00:23:12.0,35.4250586057958,129.35905248637943
7477,7478,652000001020200005,1,영업/정상,0000,정상,,제주특별자치도 서귀포시 강정동 159-8,"제주특별자치도 서귀포시 신서귀로97번길 51, 2층 (강정동)",63566.0,이도씨 동물의료센터,2020-09-25 02:40:00.0,34.85928536239522,124.518224778998
7478,7479,563000001020200002,1,영업/정상,0000,정상,,경기도 용인시 기흥구 동백동 598-8 경안빌딩 104호,"경기도 용인시 기흥구 동백7로 73, 경안빌딩 104호 (동백동)",17003.0,백현Se동물병원,2020-09-23 02:40:00.0,35.40202699911957,129.41970859149305
7479,7480,311000001020200002,1,영업/정상,0000,정상,,서울특별시 은평구 녹번동 28-1,서울특별시 은평구 통일로 665 (녹번동),3382.0,어울동물의료센터,2020-08-28 00:23:13.0,35.21327355353493,129.80860709900685
7480,7481,445000001020200001,1,영업/정상,0000,정상,,충청북도 진천군 광혜원면 광혜원리 529-13 1층,"충청북도 진천군 광혜원면 화랑2길 12-4, 1층",27802.0,CM 동물병원,2020-10-30 02:40:00.0,35.63181307661022,129.0740977669122
7481,7482,469000001020200001,1,영업/정상,0000,정상,,전라북도 정읍시 수성동 960-8,"전라북도 정읍시 수성택지2길 1, 대한빌딩 1층 102호 (수성동)",56178.0,조은동물병원,2020-09-20 02:40:00.0,35.179917447240285,127.336318426173
7482,7483,316000001020200004,1,영업/정상,0000,정상,,서울특별시 구로구 개봉동 403-229 조양빌딩,"서울특별시 구로구 개봉로20길 26, 조양빌딩 1층 (개봉동)",8329.0,모두동물병원,2020-07-30 00:23:15.0,35.15483219603614,129.66951923557204
7483,7484,573500001020200001,1,영업/정상,0000,정상,,충청북도 청주시 청원구 내수읍 마산리 165-24,충청북도 청주시 청원구 내수읍 마산5길 24-1,28145.0,건국동물병원,2020-12-20 02:40:00.0,35.718006696985846,128.74778346673918
7484,7485,401000001020200006,1,영업/정상,0000,정상,,경기도 시흥시 대야동 418-21,"경기도 시흥시 수인로3312번길 16, 105동 1층 A105호 (대야동)",14911.0,제다 동물병원,2021-02-27 02:40:00.0,35.102641385516144,129.60423753977375
7485,7486,322000001020200004,1,영업/정상,0000,정상,,서울특별시 강남구 도곡동 517-3 보석빌딩 202호,"서울특별시 강남구 논현로28길 37, 보석빌딩 202호 (도곡동)",6301.0,대성동물약품병원,2021-02-07 02:40:00.0,35.305125841385276,129.66341370851944
7486,7487,404000001020200002,1,영업/정상,0000,정상,,경기도 하남시 천현동 194-23,"경기도 하남시 신장로 70, 1층 (천현동)",12962.0,서현동물병원,2020-08-22 00:23:13.0,35.43491459641165,129.73091266168336
7487,7488,408000001020200003,1,영업/정상,0000,정상,,경기도 안성시 옥산동 591,"경기도 안성시 아양1로 73, 아너스퀘어A동 2층 208,209호 (옥산동)",17577.0,안성동물의료센터,2021-12-29 02:40:00.0,inf,inf
7488,7489,333000001020200004,1,영업/정상,0000,정상,,부산광역시 해운대구 재송동 369-1,부산광역시 해운대구 해운대로177번길 6 (재송동),48056.0,박창언 동물병원,2020-09-16 02:40:00.0,37.04174506404876,126.87465062508942
7489,7490,406000001020200003,1,영업/정상,0000,정상,,경기도 파주시 광탄면 용미리 319-7,경기도 파주시 광탄면 혜음로 345,10955.0,한유복동물병원,2020-08-28 02:40:00.0,35.17541161784211,129.95486890103936
7490,7491,406000001020200004,1,영업/정상,0000,정상,,경기도 파주시 광탄면 용미리 319-7,경기도 파주시 광탄면 혜음로 345,10955.0,한유복동물병원,2020-08-26 00:23:13.0,35.17541161784211,129.95486890103936
7491,7492,538000001020200002,1,영업/정상,0000,정상,,경상남도 양산시 북부동 485-6,경상남도 양산시 북안남2길 26 (북부동),50619.0,연합동물병원,2020-09-23 02:40:00.0,36.9674459312485,127.07737556613307
7492,7493,394000001020200005,1,영업/정상,0000,정상,,경기도 고양시 일산동구 장항동 1755 소노캄고양웨스트타워,"경기도 고양시 일산동구 태극로 18, 소노캄고양웨스트타워 2층 (장항동)",10394.0,소노펫 동물병원,2022-01-19 02:40:00.0,35.06607954275955,129.872854798016
7493,7494,394000001020210007,1,영업/정상,0000,정상,,경기도 고양시 덕양구 오금동 663-1,"경기도 고양시 덕양구 오금1로 143, 자이더빌리지 상가 204호 (오금동)",10576.0,더힐링동물병원,2021-10-08 02:40:00.0,inf,inf
7494,7495,553000001020210004,1,영업/정상,0000,정상,,경기도 화성시 병점동 431-3 두산탑 프라자,"경기도 화성시 병점서로 33, 두산탑 프라자 2층 204호 (병점동)",18413.0,블루베어동물병원,2021-07-09 00:22:53.0,35.30821003249944,129.32340549996186
7495,7496,482000001020210001,1,영업/정상,0000,정상,,전라남도 순천시 조례동 1591 백운별관,"전라남도 순천시 장선배기2길 13, 백운별관 (조례동)",57968.0,본동물병원,2021-07-09 00:22:53.0,35.73043410624527,126.57668836087285
7496,7497,470000001020210002,1,영업/정상,0000,정상,,전라북도 남원시 인월면 인월리 236-6 지리산새마을금고,"전라북도 남원시 인월면 인월로 64, 지리산새마을금고",55715.0,인월동물병원,2021-07-23 02:40:00.0,35.791224383464936,127.19792350815132
7497,7498,554000001020210001,1,영업/정상,0000,정상,,경기도 광주시 오포읍 신현리 674,"경기도 광주시 오포읍 신현로 89, 2층",12820.0,서울동물영상센터,2021-07-14 00:22:52.0,35.39774393174708,129.51537811119357
7498,7499,458000001020210001,1,영업/정상,0000,정상,,충청남도 서천군 서천읍 사곡리 275 서천축협 2층,"충청남도 서천군 서천읍 서천로 160, 서천축협 2층",33639.0,서천축협동물병원,2021-07-16 00:22:53.0,35.04132640528051,127.95002917801831
