번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
53,449000001020030003,3,폐업,0002,폐업,,충청남도 천안시 서북구 성정동 1485번지 롯데마트 3층,"충청남도 천안시 서북구 성정두정로 1 (성정동,롯데마트 3층)",,아야야 동물병원,2018-08-31 23:59:59.0,35.39744105735333,128.86320571021494
55,449000001020040003,3,폐업,0002,폐업,,충청남도 천안시 서북구 성정동 1123번지 탑존빌딩102호,"충청남도 천안시 서북구 서부대로 696 (성정동,탑존빌딩102호)",,도끄메리쫑 동물병원,2018-08-31 23:59:59.0,35.391697198541124,128.86632526987538
57,461000001020110003,3,폐업,0002,폐업,,충청남도 예산군 예산읍 산성리 304-16번지,충청남도 예산군 예산읍 역전로 121,,닥터차동물병원,2019-12-04 02:40:00.0,35.14975851378497,128.6914276694862
58,461000001020120001,3,폐업,0002,폐업,,충청남도 예산군 고덕면 대천리 770-13번지,충청남도 예산군 고덕면 고덕중앙로 68,,예당가축병원,2018-08-31 23:59:59.0,35.04786741360726,128.75699115469882
59,461000001020130001,3,폐업,0002,폐업,,충청남도 예산군 예산읍 산성리 682-1번지 샤인하우스 206호,"충청남도 예산군 예산읍 역전로125번길 42, 206호 (샤인하우스)",,푸른동물병원,2019-09-01 02:40:00.0,35.14961679834148,128.69533117653987
61,461000001020160001,3,폐업,0002,폐업,,충청남도 예산군 고덕면 대천리 778번지,충청남도 예산군 고덕면 대천3길 30,32403.0,한울산업동물병원,2018-08-31 23:59:59.0,35.049527225289175,128.75574564682915
62,461000001020160003,3,폐업,0002,폐업,,충청남도 예산군 고덕면 대천리 778번지,충청남도 예산군 고덕면 대천3길 30,32403.0,한울산업동물병원,2019-07-03 02:40:00.0,35.049527225289175,128.75574564682915
63,565000001020130002,3,폐업,0002,폐업,,충청남도 천안시 동남구 신부동 388-2번지 천광빌딩 나동 101호,"충청남도 천안시 동남구 대흥로 333, 나동 101호 (신부동, 천광빌딩)",31121.0,열린동물병원,2018-08-31 23:59:59.0,35.405977883831426,128.85244585877552
64,565000001020150002,3,폐업,0002,폐업,,충청남도 천안시 동남구 쌍용동 555-2번지 쌍용신성아파트,"충청남도 천안시 동남구 순천향1길 16, 2층 203호 (쌍용동, 쌍용신성아파트)",31151.0,건국동물병원(산업동물에 대한 출장진료를 전문으로 함),2020-06-17 02:40:00.0,35.39162864739052,128.83210829658003
65,565000001020150003,3,폐업,0002,폐업,,충청남도 천안시 동남구 신부동 88-3번지,충청남도 천안시 동남구 충절로 35 (신부동),31125.0,88동물의료원,2018-08-31 23:59:59.0,35.412066801252735,128.8505432266095
66,565000001020160001,3,폐업,0002,폐업,,충청남도 천안시 동남구 신부동 88-3번지,충청남도 천안시 동남구 충절로 35-0 (신부동),31125.0,88동물의료원천안아산동물병원,2018-08-31 23:59:59.0,35.412066801252735,128.8505432266095
69,449000001019830001,3,폐업,0002,폐업,,충청남도 천안시 동남구 봉명동 368번지,충청남도 천안시 동남구 쌍용대로 187 (봉명동),,서부종합,2018-08-31 23:59:59.0,35.39245964242542,128.84806183981928
70,565000001020160004,3,폐업,0002,폐업,,충청남도 천안시 동남구 목천읍 운전리 368-17번지,충청남도 천안시 동남구 목천읍 남부대로 1012,31234.0,S&amp;P Bio,2018-08-31 23:59:59.0,35.466659383564554,128.7975860317676
71,566000001020090001,3,폐업,0002,폐업,,충청남도 천안시 서북구 성성동 366번지 108호,"충청남도 천안시 서북구 공단로 95, 108호 (성성동)",,마일스톤 피그 클리닉,2018-08-31 23:59:59.0,35.382415872128746,128.8848643288614
74,449000001019950001,3,폐업,0002,폐업,,충청남도 천안시 동남구 병천면 병천리 191-1번지,충청남도 천안시 동남구 병천면 충절로 1757-6,31254.0,전종한동물병원,2018-08-31 23:59:59.0,35.52699839473143,128.78842594908355
75,449000001019950002,3,폐업,0002,폐업,,충청남도 천안시 동남구 원성동 518-13번지,충청남도 천안시 동남구 버들로 146 (원성동),,신천안,2018-08-31 23:59:59.0,35.41541010257017,128.83879552014946
76,566000001020120001,3,폐업,0002,폐업,,충청남도 천안시 서북구 불당동 1289번지 펜타포트 지하1층 이마트,"충청남도 천안시 서북구 공원로 196, 지하1층 (불당동, 펜타포트 이마트)",31168.0,쿨펫동물병원,2018-08-31 23:59:59.0,35.366418956994345,128.82799454844647
78,440000001020090001,3,폐업,0002,폐업,,충청북도 제천시 중앙로2가 69-9번지,충청북도 제천시 의림대로 182-1 (중앙로2가),27166.0,제천종합동물병원,2019-07-19 02:40:00.0,36.24877800360056,129.28220066379808
81,447000001019920001,3,폐업,0002,폐업,,충청북도 음성군 금왕읍 무극리 244-3번지,충청북도 음성군 금왕읍 무극로 290,,무극동물병원,2018-08-31 23:59:59.0,35.757150060266866,129.0774183191531
82,447000001019950001,3,폐업,0002,폐업,,충청북도 음성군 대소면 오류리 1-12번지,충청북도 음성군 대소면 새미실길45번길 141,,(주)팜스코 축산기술센타,2018-08-31 23:59:59.0,35.670290912000716,129.0691840738355
83,447000001020030001,3,폐업,0002,폐업,,충청북도 음성군 금왕읍 무극리 249-5번지,충청북도 음성군 금왕읍 무극로 274,,본 동물병원,2018-08-31 23:59:59.0,35.755867624623036,129.07682771245
84,447000001020070001,3,폐업,0002,폐업,,충청북도 음성군 대소면 오류리 605-18번지 음성IC 타운 106호,"충청북도 음성군 대소면 대금로 205, 106호 (음성IC 타운)",,청림한별동물병원,2018-08-31 23:59:59.0,35.65502565490046,129.05837241649104
86,447000001020160003,3,폐업,0002,폐업,,충청북도 음성군 감곡면 원당리 191-3번지,"충청북도 음성군 감곡면 음성로 2164, 한길동물병원",27613.0,한길동물병원 (출장진료전문병원),2019-12-14 02:40:00.0,35.77274143796888,129.1794453405959
87,447000001020130001,3,폐업,0002,폐업,,충청북도 음성군 금왕읍 무극리 356-12번지,충청북도 음성군 금왕읍 음성로 1203,27628.0,테오종합동물병원,2018-08-31 23:59:59.0,35.760656813909364,129.08162541356404
88,447000001020160001,3,폐업,0002,폐업,,충청북도 음성군 금왕읍 무극리 356-12번지,충청북도 음성군 금왕읍 음성로 1203,27628.0,테오동물병원,2019-06-09 02:40:00.0,35.760656813909364,129.08162541356404
92,440000001019910001,3,폐업,0002,폐업,,충청북도 제천시 청전동 700번지 54통2반,충청북도 제천시 내제로29나길 5 (청전동),27153.0,현대동물병원,2019-04-11 02:40:00.0,36.24717896140133,129.28835654544145
95,307000001020000005,3,폐업,0002,폐업,,서울특별시 성북구 동소문동3가 32번지,서울특별시 성북구 동소문로 36 (동소문동3가),2860.0,베스트종합동물병원,2018-08-31 23:59:59.0,35.27452349162936,129.7912885337716
99,311000001020150002,3,폐업,0002,폐업,,서울특별시 은평구 수색동 75번지 수색자이 1단지 107호,"서울특별시 은평구 수색로 217 (수색동, 수색자이 1단지 107호)",3504.0,조은동물병원,2018-08-31 23:59:59.0,35.18618492188996,129.7756996228668
100,311000001020150003,3,폐업,0002,폐업,,서울특별시 은평구 증산동 162-20번지 102호,"서울특별시 은평구 증산서길 132, 102호 (증산동)",3497.0,아리동물병원,2018-08-31 23:59:59.0,35.19572045480163,129.78448839767287
101,311000001020150004,3,폐업,0002,폐업,,서울특별시 은평구 응암동 194-25,서울특별시 은평구 백련산로 143 (응암동),3463.0,스머프동물병원,2021-07-11 02:40:00.0,35.206587981267184,129.79885456729787
102,321000001020090003,3,폐업,0002,폐업,,서울특별시 서초구 방배동 951-3번지 대진빌딩1층,"서울특별시 서초구 서초대로4길 4 (방배동,대진빌딩1층)",,화인종합동물병원,2018-08-31 23:59:59.0,35.25759037944893,129.66332912081788
105,311000001020020001,3,폐업,0002,폐업,,서울특별시 은평구 대조동 179-16번지,서울특별시 은평구 서오릉로 80 (대조동),3395.0,은평동물병원,2018-08-31 23:59:59.0,35.20413932860166,129.81040027672498
109,314000001019940002,3,폐업,0002,폐업,,서울특별시 양천구 신월동 512-7번지,서울특별시 양천구 신월로 199 (신월동),,신월동물병원,2018-08-31 23:59:59.0,35.14461594513861,129.70226797285878
111,314000001019950001,3,폐업,0002,폐업,,서울특별시 양천구 목동 783-2번지,서울특별시 양천구 등촌로 58 (목동),7965.0,하니동물병원,2018-08-31 23:59:59.0,35.15961506776949,129.72069361069123
114,321000001020040008,3,폐업,0002,폐업,,서울특별시 서초구 서초동 1532-7번지 (지상1층),"서울특별시 서초구 효령로 229 (서초동,(지상1층))",,서울동물병원,2018-08-31 23:59:59.0,35.276559465675454,129.6620218644655
115,314000001020080001,3,폐업,0002,폐업,,서울특별시 양천구 목동 919-7번지 홈에버 목동점 1층,"서울특별시 양천구 목동서로 170 (목동,홈에버 목동점 1층)",,닥터펫 동물병원,2018-08-31 23:59:59.0,35.16729983835877,129.71509097916837
117,314000001020080005,3,폐업,0002,폐업,,서울특별시 양천구 목동 506-7번지,서울특별시 양천구 목동중앙본로 113 (목동),7948.0,대현동물병원,2018-08-31 23:59:59.0,35.16517390705085,129.73387174526385
118,314000001020090001,3,폐업,0002,폐업,,서울특별시 양천구 신정동 898-2번지,서울특별시 양천구 목동로 231 (신정동),7937.0,리베 동물의료센터,2018-08-31 23:59:59.0,35.15956264045516,129.71350584813032
119,314000001020090002,3,폐업,0002,폐업,,서울특별시 양천구 목동 962번지 트라팰리스 1층,"서울특별시 양천구 오목로 299 (목동,트라팰리스 1층)",,쿨펫이마트목동점,2018-08-31 23:59:59.0,35.16510924598765,129.70974316287422
120,303000001020160003,3,폐업,0002,폐업,,,"서울특별시 성동구 금호로 173, 상가동 1층 24호 (금호동2가, 신금호파크자이)",4722.0,동물병원소풍,2020-04-10 02:40:00.0,35.283145961210685,129.7506840068025
121,303000001020040003,3,폐업,0002,폐업,,서울특별시 성동구 성수동2가 333-16번지 이마트성수점,서울특별시 성동구 뚝섬로 377 (성수동2가),4781.0,로얄벳성수점동물병원,2018-08-31 23:59:59.0,35.31006079119299,129.73123320747965
124,303000001020040001,3,폐업,0002,폐업,,서울특별시 성동구 금호동2가 433번지,서울특별시 성동구 금호산길 63-1 (금호동2가),,강아지나라동물병원,2018-08-31 23:59:59.0,35.28287320557853,129.74773415589675
125,303000001020040002,3,폐업,0002,폐업,,서울특별시 성동구 금호동1가 172번지 외4필지,"서울특별시 성동구 난계로 35 (금호동1가,외4필지)",,늘푸른동물병원,2018-08-31 23:59:59.0,35.287001113166376,129.74970160146282
